,disclosure_year,disclosure_date,transaction_date,owner,asset_description,type_detailed,amount,representative,district,cap_gains_over_200_usd,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,name,name_committee,party,education,assumed_office,born,age,in_office,Agriculture,Appropriations,Armed_Services,Budget,Education_and_Labor,Energy_and_Commerce,Ethics,Financial_Services,Foreign_Affairs,Homeland_Security,House_Administration,Judiciary,Natural_Resources,Oversight_and_Reform,Rules,Science_Space_and_Technology,Small_Business,Transportation_and_Infrastructure,Veterans_Affairs,Ways_and_Means
4793,2020,08/09/2020,2020-07-14,joint,Target Corporation,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TGT,,Sale,1,88401457690.0,-0.013241172551632374,-0.00908203857989931,-0.004159133971733064,-0.0009993337774816258,-0.01869573919787837,0.017696405420396744,-0.12266822118587606,-0.0550145112462157,-0.06765370993966036,-0.011370336056598873,-0.013406355182840057,0.002036019126241184,-0.01710994409622213,-0.016596085612910594,-0.0005138584833115356,-0.01754088636556217,-0.06509443389627267,0.047553547530710505,0.224,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4794,2020,11/05/2020,2020-10-26,joint,Target Corporation,purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TGT,,Purchase,1,88401457690.0,-0.005950496929796767,-0.0030256074002417144,-0.0029248895295550525,-0.02266253086029002,-0.026677683131577146,0.004015152271287126,0.13831746534152045,0.06723964045551711,0.07107782488600334,-0.01410472445859079,-0.01858953826264864,0.004484813804057852,-0.037061871380676736,-0.0075723973714006965,-0.02948947400927604,0.03927631578947377,0.04755143088594482,-0.008275115096471053,0.218,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4795,2020,12/01/2020,2020-11-02,joint,Target Corporation,purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TGT,,Purchase,1,88401457690.0,0.015156422048060225,0.017799313644932147,-0.0026428915968719213,0.0033680937884579265,0.07258084005993526,-0.06921274627147733,0.1329749336096897,0.10769007685243359,0.025284856757256113,0.014255682564708883,0.01231819349472163,0.0019374890699872527,-0.02266253086029002,-0.026677683131577146,0.004015152271287126,-0.026544828086706995,-0.02087079981069584,-0.005674028276011156,0.218,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4796,2020,12/01/2020,2020-11-17,joint,Target Corporation,purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TGT,,Purchase,1,88401457690.0,0.023368622630558278,-0.01156383241031389,0.03493245504087217,0.09089800606587395,0.007169908547650206,0.08372809751822374,0.04526502976355684,0.027671192648350162,0.01759383711520668,-0.012955564411888054,-0.004791957892530951,-0.008163606519357103,0.03144163779074849,0.018050897891147333,0.013390739899601156,-0.01139952704341507,0.03608692781753309,-0.04748645486094816,0.218,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4797,2020,11/06/2020,2020-09-08,,"TG Therapeutics, Inc.",sale_partial,"$1,001 - $15,000",Christopher L. Jacobs,NY27,True,TGTX,,Sale,1,6840109800.0,-0.07220367278798001,-0.020145024971186976,-0.052058647816793036,-0.05300500834724531,-0.02081732616212051,-0.0321876821851248,-0.2679465776293821,-0.03451246158278898,-0.23343411604659314,-0.006299874002519967,0.027756378831384043,-0.03405625283390401,0.0340657125579521,0.04813002276941192,-0.014064310211459818,-0.15192307692307705,0.0051714459745129115,-0.15709452289758996,0.079,Chris Jacobs,Chris Jacobs,Republican,Boston College; BA; American University; MA; University at Buffalo; JD,2020,1966-11-28,54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4798,2020,07/01/2020,2020-06-26,joint,"Thermon Group Holdings, Inc.",purchase,"$1,001 - $15,000",Greg Gianforte,MT00,False,THR,,Purchase,1,518603400.0,0.003462603878116477,0.01468569814393228,-0.011223094265815803,0.010387811634348987,0.056718897991060224,-0.04633108635671124,-0.0006925207756232066,0.08287997873082853,-0.08357249950645174,-0.023004059539918686,-0.024226917788673474,0.0012228582487547879,0.021939136588818187,-0.02863055001388093,0.050569686602699115,-0.18233295583238962,-0.008919249175760036,-0.17341370665662958,0.743,Greg Gianforte,Greg Gianforte,Republican,"Stevens Institute of Technology (BS, MS)",2017,1961-04-17,59,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4799,2020,12/02/2020,2020-11-12,joint,"Thermon Group Holdings, Inc.",sale_partial,"$50,001 - $100,000",Greg Gianforte,MT00,False,THR,,Sale,3,518603400.0,-0.06802721088435382,-0.013610365817456005,-0.05441684506689781,-0.12414965986394555,-0.01268302888597983,-0.11146663097796572,-0.40986394557823114,-0.04456023590546798,-0.36530370967276315,0.028901734104046173,0.009978559392721187,0.018923174711324986,-0.08587257617728539,-0.007565981569314539,-0.07830659460797085,0.001697792869269965,-0.007141372407764468,0.008839165277034433,1.021,Greg Gianforte,Greg Gianforte,Republican,"Stevens Institute of Technology (BS, MS)",2017,1961-04-17,59,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4801,2020,02/22/2020,2020-01-13,joint,"TJX Companies, Inc.",purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TJX,,Purchase,1,81991090990.0,0.0031989763275750427,-0.0015145386587512855,0.004713514986326328,-0.003518873960332791,0.009932697308196348,-0.013451571268529139,0.013435700575815668,0.02609690006173726,-0.012661199485921593,0.002887391722810273,0.006976281256220629,-0.004088889533410356,0.014441018984260978,0.012891679091144193,0.0015493398931167857,0.03784860557768921,0.049675660490595464,-0.011827054912906254,0.083,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4802,2020,02/07/2020,2020-01-15,,"TJX Companies, Inc.",sale_partial,"$1,001 - $15,000",Dean Phillips,MN03,True,TJX,,Sale,1,81991090990.0,-0.01634304207119741,-0.00836654718799501,-0.0079764948832024,-0.01051779935275099,-0.01102061539116339,0.0005028160384124014,-0.02686084142394818,-0.024625375080944423,-0.002235466343003756,0.01466836734693866,-0.001870155186330269,0.01653852253326893,0.0019379844961241455,-0.011140314474108903,0.013078298970233049,-0.015445284258954972,-0.03809920563534974,0.02265392137639477,0.083,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4803,2020,02/22/2020,2020-01-27,joint,"TJX Companies, Inc.",purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TJX,,Purchase,1,81991090990.0,0.006072542261611691,0.010053551114029613,-0.003981008852417922,-0.011324470704086598,0.0016308888498379748,-0.012955359553924573,-0.013293943870014813,-0.08165851222241749,0.06836456835240268,-0.004249060303971319,-0.015730684849201926,0.011481624545230606,-0.02791959157626045,-0.025825769907677154,-0.0020938216685832955,0.014823451032644819,0.006085589064549923,0.008737861968094895,0.083,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4804,2020,03/12/2020,2020-02-10,,"TJX Companies, Inc.",sale_partial,"$1,001 - $15,000",Dean Phillips,MN03,False,TJX,,Sale,1,81991090990.0,-0.013138686131386912,-0.0016884988171557147,-0.011450187314231197,-0.029359286293592968,-0.0054294484933279374,-0.02392983780026503,0.1993511759935117,0.2599721367863035,-0.06062096079279178,-0.004398826979472137,-0.007326359568592178,0.002927532589120041,-0.0234063745019919,-0.03175516787116961,0.00834879336917771,0.0043604651162790775,-0.030445274434761194,0.03480573955104027,0.083,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4805,2020,02/22/2020,2020-02-19,joint,"TJX Companies, Inc.",purchase,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TJX,,Purchase,1,81991090990.0,0.0009402914903620108,-0.0038155427255142094,0.00475583421587622,0.0028208744710860323,-0.07966569703055093,0.08248657150163696,-0.4143551167528601,-0.31930954033341696,-0.09504557641944311,0.005515285219035659,0.004705826501576915,0.0008094587174587442,0.021613832853025983,0.00845804482168111,0.013155788031344873,0.015921031682853082,0.020905629203964216,-0.004984597521111134,0.083,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4806,2020,04/15/2020,2020-03-23,joint,"TJX Companies, Inc.",purchase,"$15,001 - $50,000",David B. McKinley,WV01,False,TJX,,Purchase,2,81991090990.0,0.1164309031556039,0.09382765710199337,0.022603246053610526,0.29352557127312284,0.1739742558326629,0.11955131544045994,0.24428726877040274,0.25046929471708235,-0.0061820259466796035,-0.016323253947016392,-0.029293858355170732,0.01297060440815434,-0.1045066991473812,-0.06233105488804036,-0.04217564425934084,-0.42445592609989047,-0.336718812532795,-0.08773711356709546,0.086,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4807,2020,05/09/2020,2020-04-28,joint,"TJX Companies, Inc.",sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TJX,,Sale,1,81991090990.0,-0.04990833163577091,-0.026583874358714787,-0.02332445727705612,0.018741087797922162,-0.0017636437928469917,0.020504731590769154,-0.0747606437156243,-0.06318384851522141,-0.01157679520040289,-0.026128762541806072,0.005242350129234907,-0.03137111267104098,-0.06601520086862123,-0.04634650802467344,-0.019668692843947788,-0.02356130108423682,-0.08871246772899566,0.06515116664475884,0.086,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4808,2020,05/13/2020,2020-04-29,,"TJX Companies, Inc.",sale_partial,"$1,001 - $15,000",Gilbert Cisneros,CA39,False,TJX,,Sale,1,81991090990.0,0.04831199068684522,0.009212419757034462,0.039099570929810756,0.07489328676755913,0.03098815789026066,0.04390512887729847,-0.034730306558013124,-0.0395372017785276,0.004806895220514473,-0.04990833163577091,-0.026583874358714787,-0.02332445727705612,-0.11125485122897794,-0.05008377064348002,-0.06117108058549792,-0.10128205128205137,-0.15661802027960214,0.05533596899755078,0.086,Gil Cisneros,Gil Cisneros,Democratic,George Washington University (BA); Regis University (MBA); Brown University (MA),2019,1971-02-12,49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4809,2020,05/15/2020,2020-04-30,,"TJX Companies, Inc.",purchase,"$1,001 - $15,000",David B. McKinley,WV01,False,TJX,,Purchase,1,81991090990.0,-0.01630988786952081,-0.028059043479156554,0.011749155609635742,-0.011213047910295537,-0.010726438060313814,-0.00048660984998172285,0.10784913353720715,0.05781769862279962,0.050031434914407535,-0.04831199068684522,-0.009212419757034573,-0.039099570929810645,0.0723655443812854,0.040971477589534455,0.03139406679175094,0.03154574132492116,0.10880018274227621,-0.07725444141735505,0.086,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4810,2020,05/15/2020,2020-04-30,joint,"TJX Companies, Inc.",purchase,"$1,001 -",David B. McKinley,WV01,False,TJX,,Purchase,1,81991090990.0,-0.01630988786952081,-0.028059043479156554,0.011749155609635742,-0.011213047910295537,-0.010726438060313814,-0.00048660984998172285,0.10784913353720715,0.05781769862279962,0.050031434914407535,-0.04831199068684522,-0.009212419757034573,-0.039099570929810645,0.0723655443812854,0.040971477589534455,0.03139406679175094,0.03154574132492116,0.10880018274227621,-0.07725444141735505,0.086,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4811,2020,05/31/2020,2020-05-01,joint,"TJX Companies, Inc.",sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TJX,,Sale,1,81991090990.0,0.011398963730569922,-0.004249817183674676,0.015648780914244598,-0.005388601036269369,-0.03500535201415911,0.02961675097788974,-0.14487046632124367,-0.1032108552271338,-0.04165961109410987,0.01630988786952081,0.028059043479156554,-0.011749155609635742,-0.04777415852334421,0.0021256794771461474,-0.04989983800049036,-0.009203095586697296,-0.09522593525472112,0.08602283966802382,0.086,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4812,2020,06/15/2020,2020-05-19,joint,"TJX Companies, Inc.",purchase,"$1,001 - $15,000",Susie Lee,NV03,False,TJX,,Purchase,1,81991090990.0,0.011738957421408847,0.01665104312780974,-0.004912085706400893,0.10007958615200963,0.038724708683722575,0.06135487746828705,0.0473537604456824,0.05980280128911297,-0.01244904084343057,0.010048231511254002,-0.010484408800538803,0.020532640311792805,0.0935596170583115,0.018403411704040362,0.07515620535427114,0.010657550774180624,0.01683040187019924,-0.006172851096018617,0.086,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4813,2020,06/04/2020,2020-05-26,self,"TJX Companies, Inc.",purchase,"$1,001 -",Alan S. Lowenthal,CA47,False,TJX,,Purchase,1,81991090990.0,-0.00018083182640138418,0.014827343010993532,-0.015008174837394916,-0.017359855334538765,0.029764988618777632,-0.0471248439533164,-0.08010849909584083,0.030747684481093218,-0.11085618357693405,0.035386631716906924,0.012289160703107926,0.023097471013798998,0.1113344051446945,0.01281691046782063,0.09851749467687387,0.20900743331875793,0.06932947315748073,0.1396779601612772,0.086,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4814,2020,06/04/2020,2020-05-26,self,"TJX Companies, Inc.",purchase,"$1,001 -",Alan S. Lowenthal,CA47,False,TJX,,Purchase,1,81991090990.0,-0.00018083182640138418,0.014827343010993532,-0.015008174837394916,-0.017359855334538765,0.029764988618777632,-0.0471248439533164,-0.08010849909584083,0.030747684481093218,-0.11085618357693405,0.035386631716906924,0.012289160703107926,0.023097471013798998,0.1113344051446945,0.01281691046782063,0.09851749467687387,0.20900743331875793,0.06932947315748073,0.1396779601612772,0.086,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4815,2020,06/04/2020,2020-05-26,self,"TJX Companies, Inc.",purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,False,TJX,,Purchase,1,81991090990.0,-0.00018083182640138418,0.014827343010993532,-0.015008174837394916,-0.017359855334538765,0.029764988618777632,-0.0471248439533164,-0.08010849909584083,0.030747684481093218,-0.11085618357693405,0.035386631716906924,0.012289160703107926,0.023097471013798998,0.1113344051446945,0.01281691046782063,0.09851749467687387,0.20900743331875793,0.06932947315748073,0.1396779601612772,0.086,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4816,2020,06/12/2020,2020-05-27,self,"TJX Companies, Inc.",purchase,"$1,001 -",Alan S. Lowenthal,CA47,False,TJX,,Purchase,1,81991090990.0,-0.02188460842828721,-0.0021079466294262605,-0.01977666179886095,-0.0009043226623258738,0.02856926416194283,-0.029473586824268705,-0.10399710616748059,-0.008919249175759925,-0.09507785699172067,-0.0001808318264014952,0.014827343010993532,-0.015008174837395027,0.10007958615200963,0.038724708683722575,0.06135487746828705,0.2006514657980456,0.07028842967631865,0.13036303612172695,0.086,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4817,2020,06/04/2020,2020-05-27,self,"TJX Companies, Inc.",purchase,"$1,001 -",Alan S. Lowenthal,CA47,False,TJX,,Purchase,1,81991090990.0,-0.02188460842828721,-0.0021079466294262605,-0.01977666179886095,-0.0009043226623258738,0.02856926416194283,-0.029473586824268705,-0.10399710616748059,-0.008919249175759925,-0.09507785699172067,-0.0001808318264014952,0.014827343010993532,-0.015008174837395027,0.10007958615200963,0.038724708683722575,0.06135487746828705,0.2006514657980456,0.07028842967631865,0.13036303612172695,0.086,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4818,2020,06/04/2020,2020-05-27,self,"TJX Companies, Inc.",purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,False,TJX,,Purchase,1,81991090990.0,-0.02188460842828721,-0.0021079466294262605,-0.01977666179886095,-0.0009043226623258738,0.02856926416194283,-0.029473586824268705,-0.10399710616748059,-0.008919249175759925,-0.09507785699172067,-0.0001808318264014952,0.014827343010993532,-0.015008174837395027,0.10007958615200963,0.038724708683722575,0.06135487746828705,0.2006514657980456,0.07028842967631865,0.13036303612172695,0.086,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4819,2020,07/10/2020,2020-06-01,--,"TJX Companies, Inc.",sale_full,"$1,001 - $15,000",K. Michael Conaway,TX11,False,TJX,,Sale,1,81991090990.0,-0.01893868366772944,-0.00821080396500995,-0.01072787970271949,-0.07669229326832938,-0.0578126994204331,-0.01887959384789628,0.040315019688730525,-0.019677785668236414,0.05999280535696694,-0.010803639120545938,-0.0037512605483673855,-0.007052378572178553,0.001497846845160189,-0.033930535113096294,0.03542838195825648,-0.034730306558013124,-0.0395372017785276,0.004806895220514473,0.083,Mike Conaway,Mike Conaway,Republican,Texas A&M University–Commerce (BA),2005,1948-06-11,72,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4820,2020,07/10/2020,2020-06-29,joint,"TJX Companies, Inc.",sale_partial,"$1,001 - $15,000",Susie Lee,NV03,False,TJX,,Sale,1,81991090990.0,0.004136300965136952,-0.015409859690034278,0.01954616065517123,-0.0005909001378765488,-0.030158127104322086,0.029567226966445537,-0.016348237147921996,-0.06320498879878422,0.04685675165086223,-0.02482842147759401,-0.01468569814393228,-0.01014272333366173,0.038811056418023515,0.02072575420320366,0.018085302214819854,0.06120562130177509,-0.007759767372010007,0.0689653886737851,0.083,Susie Lee,Susie Lee,Democratic,Carnegie Mellon University; BA; MS,2019,1966-11-07,54,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4821,2020,08/09/2020,2020-07-14,joint,"TJX Companies, Inc.",sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,TJX,,Sale,1,81991090990.0,-0.05555555555555558,-0.00908203857989931,-0.04647351697565627,-0.06438026474127567,-0.01869573919787837,-0.0456845255433973,-0.14540713999197763,-0.0550145112462157,-0.09039262874576193,0.010125074449076843,-0.013406355182840057,0.0235314296319169,0.018503937007874005,-0.016596085612910594,0.0351000226207846,0.05317128750474742,-0.06509443389627267,0.1182657214010201,0.083,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4822,2020,08/15/2020,2020-07-27,joint,"TJX Companies, Inc.",purchase,"$1,001 - $15,000",Kevin Hern,OK01,False,TJX,,Purchase,1,81991090990.0,-0.005760368663594417,-0.006473401020556158,0.0007130323569617403,-0.0036482334869430977,0.017040140025498474,-0.02068837351244157,0.022657450076804864,0.0738776505598242,-0.05122020048301934,-0.015314804310833763,0.007395129414764723,-0.022709933725598486,0.00657131812910694,-0.003822451289116513,0.010393769418223453,0.010673394139336212,0.06198673586136594,-0.051313341722029726,0.083,Kevin Hern,Kevin Hern,Republican,"Arkansas Tech University; BS; Georgia Institute of Technology; University of Arkansas, Little Rock; MBA",2018,1961-12-04,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4823,2020,09/04/2020,2020-08-24,self,"TJX Companies, Inc.",purchase,"$1,001 - $15,000",Alan S. Lowenthal,CA47,False,TJX,,Purchase,1,81991090990.0,-0.004680771391125216,0.003596325569466652,-0.008277096960591868,0.02583785807901151,0.020117856893054453,0.005720001185957058,-0.01085938962741062,-0.053825394604928745,0.042966004977518124,0.03347523219814241,0.01004368354743379,0.023431548650708622,-0.10099309880491514,0.014574259533588263,-0.1155673583385034,0.00037460198539052136,0.06045752643973734,-0.06008292445434682,0.083,Alan Lowenthal,Alan Lowenthal,Democratic,Hobart College; BA; Ohio State University; MA; PhD,2013,1941-03-08,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
